W0621 18:46:18.290000 359090 torch/distributed/run.py:791] 
W0621 18:46:18.290000 359090 torch/distributed/run.py:791] *****************************************
W0621 18:46:18.290000 359090 torch/distributed/run.py:791] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0621 18:46:18.290000 359090 torch/distributed/run.py:791] *****************************************
Total desired batch size: 524,288
=> calculated gradient accumulation steps: 1
found 99 shards for split train
found 1 shards for split val
Total parameters: 124,475,904
num of decayed parameter tensors: 74, with 124354560 total parameters
num of non-decayed parameter tensors: 122, with 121344 total parameters
using fused AdamW: True
num of decayed parameter tensors: 74, with 124354560 total parameters
num of non-decayed parameter tensors: 122, with 121344 total parameters
using fused AdamW: True
num of decayed parameter tensors: 74, with 124354560 total parameters
num of non-decayed parameter tensors: 122, with 121344 total parameters
using fused AdamW: True
num of decayed parameter tensors: 74, with 124354560 total parameters
num of decayed parameter tensors: 74, with 124354560 total parametersnum of non-decayed parameter tensors: 122, with 121344 total parameters

num of non-decayed parameter tensors: 122, with 121344 total parameters
using fused AdamW: True
num of decayed parameter tensors: 74, with 124354560 total parameters
num of non-decayed parameter tensors: 122, with 121344 total parameters
using fused AdamW: True
using fused AdamW: True
num of decayed parameter tensors: 74, with 124354560 total parameters
num of non-decayed parameter tensors: 122, with 121344 total parameters
num of decayed parameter tensors: 74, with 124354560 total parameters
num of non-decayed parameter tensors: 122, with 121344 total parameters
using fused AdamW: Trueusing fused AdamW: True

wandb: Currently logged in as: arinjay-singh (arinjay-singh-northeastern-university) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.20.1
wandb: Run data is saved locally in /home/ubuntu/llm/wandb/run-20250621_184634-by6p52jo
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run wise-sponge-4
wandb: ⭐️ View project at https://wandb.ai/arinjay-singh-northeastern-university/gpt2-pretraining
wandb: 🚀 View run at https://wandb.ai/arinjay-singh-northeastern-university/gpt2-pretraining/runs/by6p52jo
Wandb logging initialized
Validation loss at step 0: 10.961261749267578
Step 0: loss=10.9660, lr=0.000024, tokens/sec=20918.23, grad_norm=2.8407, duration=25.06s
Step 13731: loss=2.9093, lr=0.000312, tokens/sec=1376210.43, grad_norm=0.3340, duration=0.38s
Step 13732: loss=2.9003, lr=0.000312, tokens/sec=1376101.92, grad_norm=0.2950, duration=0.38s
Step 13733: loss=2.8796, lr=0.000312, tokens/sec=1372337.89, grad_norm=0.3138, duration=0.38s
Step 13734: loss=2.8618, lr=0.000312, tokens/sec=1369387.85, grad_norm=0.3301, duration=0.38s
Step 13735: loss=2.8645, lr=0.000312, tokens/sec=1376681.71, grad_norm=0.3226, duration=0.38s
Step 13736: loss=2.8643, lr=0.000312, tokens/sec=1377989.53, grad_norm=0.2857, duration=0.38s
Step 13737: loss=2.8407, lr=0.000312, tokens/sec=1372687.40, grad_norm=0.3032, duration=0.38s
Step 13738: loss=2.8494, lr=0.000312, tokens/sec=1373699.25, grad_norm=0.3408, duration=0.38s
Step 13739: loss=2.8437, lr=0.000312, tokens/sec=1378455.98, grad_norm=0.3191, duration=0.38s
Step 13740: loss=2.9081, lr=0.000312, tokens/sec=1374389.53, grad_norm=0.2942, duration=0.38s
Step 13741: loss=2.8197, lr=0.000312, tokens/sec=1375184.56, grad_norm=0.3161, duration=0.38s
Step 13742: loss=2.8377, lr=0.000312, tokens/sec=1374423.90, grad_norm=0.3239, duration=0.38s
Step 13743: loss=2.8850, lr=0.000311, tokens/sec=1374045.16, grad_norm=0.3197, duration=0.38s
Step 13744: loss=2.8404, lr=0.000311, tokens/sec=1372038.20, grad_norm=0.3106, duration=0.38s
Step 13745: loss=2.9207, lr=0.000311, tokens/sec=1374901.69, grad_norm=0.3141, duration=0.38s
Step 13746: loss=2.8771, lr=0.000311, tokens/sec=1377826.35, grad_norm=0.3053, duration=0.38s
Step 13747: loss=2.9404, lr=0.000311, tokens/sec=1378127.71, grad_norm=0.3335, duration=0.38s
Step 13748: loss=2.9370, lr=0.000311, tokens/sec=1375031.50, grad_norm=0.3049, duration=0.38s
Step 13749: loss=2.9090, lr=0.000311, tokens/sec=1373787.64, grad_norm=0.3017, duration=0.38s
Validation loss at step 13750: 3.801547050476074
Step 13750: loss=2.8760, lr=0.000311, tokens/sec=156465.91, grad_norm=0.3231, duration=3.35s
Step 13751: loss=2.9176, lr=0.000311, tokens/sec=1380437.58, grad_norm=0.3427, duration=0.38s
Step 13752: loss=2.8600, lr=0.000311, tokens/sec=1376449.05, grad_norm=0.3014, duration=0.38s
Step 13753: loss=2.8762, lr=0.000311, tokens/sec=1378182.12, grad_norm=0.3137, duration=0.38s
Step 13754: loss=2.9042, lr=0.000311, tokens/sec=1379686.67, grad_norm=0.3374, duration=0.38s
Step 13755: loss=2.8843, lr=0.000311, tokens/sec=1373860.60, grad_norm=0.3263, duration=0.38s
Step 13756: loss=2.8866, lr=0.000311, tokens/sec=1375225.84, grad_norm=0.3128, duration=0.38s
Step 13757: loss=2.8228, lr=0.000311, tokens/sec=1375446.05, grad_norm=0.3207, duration=0.38s
Step 13758: loss=2.8584, lr=0.000311, tokens/sec=1375664.60, grad_norm=0.3226, duration=0.38s
Step 13759: loss=2.8689, lr=0.000311, tokens/sec=1377342.21, grad_norm=0.3221, duration=0.38s
Step 13760: loss=2.8813, lr=0.000311, tokens/sec=1375707.63, grad_norm=0.3101, duration=0.38s
Step 13761: loss=2.8297, lr=0.000311, tokens/sec=1376423.20, grad_norm=0.2947, duration=0.38s
Step 13762: loss=2.8665, lr=0.000311, tokens/sec=1379073.21, grad_norm=0.3024, duration=0.38s
Step 13763: loss=2.8114, lr=0.000311, tokens/sec=1375831.58, grad_norm=0.3154, duration=0.38s
Step 13764: loss=2.8304, lr=0.000311, tokens/sec=1377918.73, grad_norm=0.3149, duration=0.38s
Step 13765: loss=2.7726, lr=0.000311, tokens/sec=1373660.64, grad_norm=0.2878, duration=0.38s
Step 13766: loss=2.8261, lr=0.000311, tokens/sec=1375405.62, grad_norm=0.2913, duration=0.38s
Step 13767: loss=2.8398, lr=0.000311, tokens/sec=1375940.05, grad_norm=0.3115, duration=0.38s
Step 13768: loss=2.8179, lr=0.000311, tokens/sec=1378101.80, grad_norm=0.3103, duration=0.38s
Step 13769: loss=2.8188, lr=0.000311, tokens/sec=1376289.67, grad_norm=0.2976, duration=0.38s
Step 13770: loss=2.7923, lr=0.000311, tokens/sec=1374661.03, grad_norm=0.2915, duration=0.38s
Step 13771: loss=2.8476, lr=0.000311, tokens/sec=1374305.36, grad_norm=0.2926, duration=0.38s
Step 13772: loss=2.8347, lr=0.000311, tokens/sec=1377687.37, grad_norm=0.3003, duration=0.38s
Step 13773: loss=2.8385, lr=0.000311, tokens/sec=1377910.96, grad_norm=0.3140, duration=0.38s
Step 13774: loss=2.8910, lr=0.000311, tokens/sec=1376174.26, grad_norm=0.3133, duration=0.38s
Step 13775: loss=2.8991, lr=0.000311, tokens/sec=1375742.06, grad_norm=0.3006, duration=0.38s
Step 13776: loss=2.9074, lr=0.000311, tokens/sec=1375638.79, grad_norm=0.3225, duration=0.38s
Step 13777: loss=2.8955, lr=0.000311, tokens/sec=1373309.77, grad_norm=0.3391, duration=0.38s
Step 13778: loss=2.8242, lr=0.000311, tokens/sec=1376832.55, grad_norm=0.3391, duration=0.38s
Step 13779: loss=2.9009, lr=0.000311, tokens/sec=1377381.90, grad_norm=0.3088, duration=0.38s
Step 13780: loss=2.8640, lr=0.000311, tokens/sec=1378906.31, grad_norm=0.3351, duration=0.38s
Step 13781: loss=2.9002, lr=0.000311, tokens/sec=1375083.09, grad_norm=0.3372, duration=0.38s
Step 13782: loss=2.8842, lr=0.000311, tokens/sec=1377687.37, grad_norm=0.3289, duration=0.38s
Step 13783: loss=2.8826, lr=0.000311, tokens/sec=1375419.38, grad_norm=0.3041, duration=0.38s
Step 13784: loss=2.8764, lr=0.000310, tokens/sec=1375940.05, grad_norm=0.3091, duration=0.38s
Step 13785: loss=2.8592, lr=0.000310, tokens/sec=1376103.64, grad_norm=0.3176, duration=0.38s
Step 13786: loss=2.8552, lr=0.000310, tokens/sec=1379038.62, grad_norm=0.3315, duration=0.38s
Step 13787: loss=2.8443, lr=0.000310, tokens/sec=1377267.16, grad_norm=0.3082, duration=0.38s
Step 13788: loss=2.8638, lr=0.000310, tokens/sec=1374332.84, grad_norm=0.2925, duration=0.38s
Step 13789: loss=2.8124, lr=0.000310, tokens/sec=1375391.85, grad_norm=0.3052, duration=0.38s
Step 13790: loss=2.8689, lr=0.000310, tokens/sec=1377349.11, grad_norm=0.3161, duration=0.38s
Step 13791: loss=2.8582, lr=0.000310, tokens/sec=1372340.46, grad_norm=0.3094, duration=0.38s
Step 13792: loss=2.8421, lr=0.000310, tokens/sec=1375637.93, grad_norm=0.3049, duration=0.38s
Step 13793: loss=2.8021, lr=0.000310, tokens/sec=1376870.48, grad_norm=0.3104, duration=0.38s
Step 13794: loss=2.9139, lr=0.000310, tokens/sec=1378530.30, grad_norm=0.3222, duration=0.38s
Step 13795: loss=2.8660, lr=0.000310, tokens/sec=1374904.26, grad_norm=0.3121, duration=0.38s
Step 13796: loss=2.9039, lr=0.000310, tokens/sec=1375450.35, grad_norm=0.3144, duration=0.38s
Step 13797: loss=2.8599, lr=0.000310, tokens/sec=1377606.25, grad_norm=0.3096, duration=0.38s
Step 13798: loss=2.8941, lr=0.000310, tokens/sec=1376111.39, grad_norm=0.3098, duration=0.38s
Step 13799: loss=2.8633, lr=0.000310, tokens/sec=1374696.26, grad_norm=0.3052, duration=0.38s
Step 13800/19073 (72.4%), Elapsed time: 5465.88s, Steps per hour: 9089.12, Estimated hours remaining: 0.58
Step 13800: loss=2.8937, lr=0.000310, tokens/sec=1375972.76, grad_norm=0.2957, duration=0.38s
Step 13801: loss=2.8508, lr=0.000310, tokens/sec=1373766.19, grad_norm=0.2872, duration=0.38s
Step 13802: loss=2.8830, lr=0.000310, tokens/sec=1377244.74, grad_norm=0.3149, duration=0.38s
Step 13803: loss=2.8585, lr=0.000310, tokens/sec=1378285.78, grad_norm=0.3265, duration=0.38s
Step 13804: loss=2.9050, lr=0.000310, tokens/sec=1376676.54, grad_norm=0.2902, duration=0.38s
Step 13805: loss=2.9155, lr=0.000310, tokens/sec=1374452.24, grad_norm=0.2870, duration=0.38s
Step 13806: loss=2.8828, lr=0.000310, tokens/sec=1376507.64, grad_norm=0.3157, duration=0.38s
Step 13807: loss=2.8706, lr=0.000310, tokens/sec=1375081.37, grad_norm=0.3147, duration=0.38s
Step 13808: loss=2.8947, lr=0.000310, tokens/sec=1375167.36, grad_norm=0.2862, duration=0.38s
Step 13809: loss=2.7735, lr=0.000310, tokens/sec=1377368.09, grad_norm=0.2924, duration=0.38s
Step 13810: loss=2.8522, lr=0.000310, tokens/sec=1376337.91, grad_norm=0.3197, duration=0.38s
Step 13811: loss=2.7734, lr=0.000310, tokens/sec=1375036.66, grad_norm=0.3087, duration=0.38s
Step 13812: loss=2.8370, lr=0.000310, tokens/sec=1376822.21, grad_norm=0.3009, duration=0.38s
Step 13813: loss=2.7948, lr=0.000310, tokens/sec=1375872.90, grad_norm=0.3084, duration=0.38s
Step 13814: loss=2.8790, lr=0.000310, tokens/sec=1378430.06, grad_norm=0.3148, duration=0.38s
Step 13815: loss=2.7883, lr=0.000310, tokens/sec=1372432.10, grad_norm=0.3358, duration=0.38s
Step 13816: loss=2.8284, lr=0.000310, tokens/sec=1375215.52, grad_norm=0.3049, duration=0.38s
Step 13817: loss=2.8130, lr=0.000310, tokens/sec=1372213.72, grad_norm=0.3052, duration=0.38s
Step 13818: loss=2.8243, lr=0.000310, tokens/sec=1376698.95, grad_norm=0.3326, duration=0.38s
Step 13819: loss=2.8740, lr=0.000310, tokens/sec=1373188.00, grad_norm=0.3144, duration=0.38s
Step 13820: loss=2.8665, lr=0.000310, tokens/sec=1373420.41, grad_norm=0.3155, duration=0.38s
Step 13821: loss=2.8918, lr=0.000310, tokens/sec=1374040.01, grad_norm=0.3078, duration=0.38s
Step 13822: loss=2.8900, lr=0.000310, tokens/sec=1375538.11, grad_norm=0.3297, duration=0.38s
Step 13823: loss=2.8814, lr=0.000310, tokens/sec=1376632.59, grad_norm=0.3107, duration=0.38s
Step 13824: loss=2.9361, lr=0.000309, tokens/sec=1378619.31, grad_norm=0.3319, duration=0.38s
Step 13825: loss=2.8474, lr=0.000309, tokens/sec=1376055.42, grad_norm=0.3263, duration=0.38s
Step 13826: loss=2.8676, lr=0.000309, tokens/sec=1372131.52, grad_norm=0.3081, duration=0.38s
Step 13827: loss=2.9219, lr=0.000309, tokens/sec=1375640.51, grad_norm=0.3114, duration=0.38s
Step 13828: loss=2.9941, lr=0.000309, tokens/sec=1373388.68, grad_norm=0.3355, duration=0.38s
Step 13829: loss=2.9537, lr=0.000309, tokens/sec=1374347.45, grad_norm=0.3502, duration=0.38s
Step 13830: loss=2.9122, lr=0.000309, tokens/sec=1371730.95, grad_norm=0.3136, duration=0.38s
Step 13831: loss=2.8745, lr=0.000309, tokens/sec=1375021.19, grad_norm=0.3169, duration=0.38s
Step 13832: loss=2.8736, lr=0.000309, tokens/sec=1373615.16, grad_norm=0.3458, duration=0.38s
Step 13833: loss=2.8569, lr=0.000309, tokens/sec=1377642.49, grad_norm=0.3440, duration=0.38s
Step 13834: loss=2.7972, lr=0.000309, tokens/sec=1372277.94, grad_norm=0.3133, duration=0.38s
Step 13835: loss=2.9149, lr=0.000309, tokens/sec=1377505.28, grad_norm=0.3056, duration=0.38s
Step 13836: loss=2.8240, lr=0.000309, tokens/sec=1371812.24, grad_norm=0.3225, duration=0.38s
Step 13837: loss=2.8876, lr=0.000309, tokens/sec=1375915.94, grad_norm=0.3434, duration=0.38s
Step 13838: loss=2.9462, lr=0.000309, tokens/sec=1376904.11, grad_norm=0.3295, duration=0.38s
Step 13839: loss=2.8872, lr=0.000309, tokens/sec=1376225.94, grad_norm=0.3160, duration=0.38s
Step 13840: loss=2.7765, lr=0.000309, tokens/sec=1376742.04, grad_norm=0.3318, duration=0.38s
Step 13841: loss=2.8770, lr=0.000309, tokens/sec=1372566.59, grad_norm=0.3318, duration=0.38s
Step 13842: loss=2.9041, lr=0.000309, tokens/sec=1379510.10, grad_norm=0.3168, duration=0.38s
Step 13843: loss=2.9002, lr=0.000309, tokens/sec=1373841.72, grad_norm=0.3150, duration=0.38s
Step 13844: loss=2.8183, lr=0.000309, tokens/sec=1372221.42, grad_norm=0.3141, duration=0.38s
Step 13845: loss=2.8792, lr=0.000309, tokens/sec=1375396.15, grad_norm=0.3182, duration=0.38s
Step 13846: loss=2.8638, lr=0.000309, tokens/sec=1374051.17, grad_norm=0.3242, duration=0.38s
Step 13847: loss=2.8942, lr=0.000309, tokens/sec=1374338.86, grad_norm=0.3176, duration=0.38s
Step 13848: loss=2.9569, lr=0.000309, tokens/sec=1368815.04, grad_norm=0.3260, duration=0.38s
Step 13849: loss=2.8681, lr=0.000309, tokens/sec=1375897.86, grad_norm=0.3151, duration=0.38s
Step 13850: loss=2.8635, lr=0.000309, tokens/sec=1375214.66, grad_norm=0.3040, duration=0.38s
Step 13851: loss=2.8664, lr=0.000309, tokens/sec=1376949.80, grad_norm=0.3076, duration=0.38s
Step 13852: loss=2.8184, lr=0.000309, tokens/sec=1374932.63, grad_norm=0.3194, duration=0.38s
Step 13853: loss=2.8647, lr=0.000309, tokens/sec=1374564.79, grad_norm=0.3176, duration=0.38s
Step 13854: loss=2.8356, lr=0.000309, tokens/sec=1377757.29, grad_norm=0.3038, duration=0.38s
Step 13855: loss=2.7978, lr=0.000309, tokens/sec=1376701.53, grad_norm=0.2974, duration=0.38s
Step 13856: loss=2.8110, lr=0.000309, tokens/sec=1374930.05, grad_norm=0.2961, duration=0.38s
Step 13857: loss=2.8711, lr=0.000309, tokens/sec=1374208.31, grad_norm=0.2966, duration=0.38s
Step 13858: loss=2.8211, lr=0.000309, tokens/sec=1376987.74, grad_norm=0.2974, duration=0.38s
Step 13859: loss=2.8316, lr=0.000309, tokens/sec=1377546.70, grad_norm=0.3019, duration=0.38s
Step 13860: loss=2.7753, lr=0.000309, tokens/sec=1371675.33, grad_norm=0.2976, duration=0.38s
Step 13861: loss=2.8114, lr=0.000309, tokens/sec=1374802.83, grad_norm=0.2879, duration=0.38s
Step 13862: loss=2.8665, lr=0.000309, tokens/sec=1375301.53, grad_norm=0.3026, duration=0.38s
Step 13863: loss=2.8061, lr=0.000309, tokens/sec=1374957.56, grad_norm=0.2911, duration=0.38s
Step 13864: loss=2.8587, lr=0.000309, tokens/sec=1373819.40, grad_norm=0.2935, duration=0.38s
Step 13865: loss=2.8908, lr=0.000308, tokens/sec=1379962.86, grad_norm=0.3017, duration=0.38s
Step 13866: loss=2.8743, lr=0.000308, tokens/sec=1377821.17, grad_norm=0.2948, duration=0.38s
Step 13867: loss=2.8951, lr=0.000308, tokens/sec=1375123.51, grad_norm=0.3008, duration=0.38s
Step 13868: loss=2.8581, lr=0.000308, tokens/sec=1374231.50, grad_norm=0.3085, duration=0.38s
Step 13869: loss=2.8977, lr=0.000308, tokens/sec=1375791.98, grad_norm=0.3064, duration=0.38s
Step 13870: loss=2.8695, lr=0.000308, tokens/sec=1372609.43, grad_norm=0.2927, duration=0.38s
Step 13871: loss=2.8953, lr=0.000308, tokens/sec=1369831.42, grad_norm=0.2982, duration=0.38s
Step 13872: loss=2.8935, lr=0.000308, tokens/sec=1375145.01, grad_norm=0.3249, duration=0.38s
Step 13873: loss=2.9685, lr=0.000308, tokens/sec=1373257.46, grad_norm=0.3197, duration=0.38s
Step 13874: loss=2.9291, lr=0.000308, tokens/sec=1375097.71, grad_norm=0.2893, duration=0.38s
Step 13875: loss=2.9185, lr=0.000308, tokens/sec=1375403.03, grad_norm=0.3056, duration=0.38s
Step 13876: loss=2.9642, lr=0.000308, tokens/sec=1375230.14, grad_norm=0.3236, duration=0.38s
Step 13877: loss=2.8948, lr=0.000308, tokens/sec=1378195.08, grad_norm=0.2989, duration=0.38s
Step 13878: loss=2.9170, lr=0.000308, tokens/sec=1373212.86, grad_norm=0.3027, duration=0.38s
Step 13879: loss=2.9034, lr=0.000308, tokens/sec=1371727.53, grad_norm=0.3129, duration=0.38s
Step 13880: loss=2.8888, lr=0.000308, tokens/sec=1372236.84, grad_norm=0.2937, duration=0.38s
Step 13881: loss=2.8732, lr=0.000308, tokens/sec=1370880.94, grad_norm=0.2963, duration=0.38s
Step 13882: loss=2.8794, lr=0.000308, tokens/sec=1375536.39, grad_norm=0.3048, duration=0.38s
Step 13883: loss=2.8124, lr=0.000308, tokens/sec=1374799.40, grad_norm=0.2921, duration=0.38s
Step 13884: loss=2.8933, lr=0.000308, tokens/sec=1375305.83, grad_norm=0.3030, duration=0.38s
Step 13885: loss=2.8779, lr=0.000308, tokens/sec=1377479.39, grad_norm=0.3222, duration=0.38s
Step 13886: loss=2.7689, lr=0.000308, tokens/sec=1377712.40, grad_norm=0.3093, duration=0.38s
Step 13887: loss=2.8954, lr=0.000308, tokens/sec=1377417.27, grad_norm=0.3224, duration=0.38s
Step 13888: loss=2.8108, lr=0.000308, tokens/sec=1376875.66, grad_norm=0.3213, duration=0.38s
Step 13889: loss=2.8184, lr=0.000308, tokens/sec=1376985.15, grad_norm=0.4552, duration=0.38s
Step 13890: loss=2.8527, lr=0.000308, tokens/sec=1375175.10, grad_norm=0.3323, duration=0.38s
Step 13891: loss=2.8930, lr=0.000308, tokens/sec=1374418.74, grad_norm=0.3404, duration=0.38s
Step 13892: loss=2.9607, lr=0.000308, tokens/sec=1374195.43, grad_norm=0.3075, duration=0.38s
Step 13893: loss=2.8115, lr=0.000308, tokens/sec=1378002.48, grad_norm=0.2960, duration=0.38s
Step 13894: loss=2.9035, lr=0.000308, tokens/sec=1378339.34, grad_norm=0.3466, duration=0.38s
Step 13895: loss=2.8672, lr=0.000308, tokens/sec=1375024.62, grad_norm=0.3323, duration=0.38s
Step 13896: loss=2.8531, lr=0.000308, tokens/sec=1378574.37, grad_norm=0.3073, duration=0.38s
Step 13897: loss=2.8901, lr=0.000308, tokens/sec=1374760.72, grad_norm=0.3122, duration=0.38s
Step 13898: loss=2.9041, lr=0.000308, tokens/sec=1377037.75, grad_norm=0.3181, duration=0.38s
Step 13899: loss=2.9098, lr=0.000308, tokens/sec=1375151.02, grad_norm=0.3070, duration=0.38s
Step 13900/19073 (72.9%), Elapsed time: 5504.10s, Steps per hour: 9091.41, Estimated hours remaining: 0.57
Step 13900: loss=2.8392, lr=0.000308, tokens/sec=1374453.96, grad_norm=0.3040, duration=0.38s
Step 13901: loss=2.8911, lr=0.000308, tokens/sec=1375816.08, grad_norm=0.3046, duration=0.38s
Step 13902: loss=2.8933, lr=0.000308, tokens/sec=1378441.29, grad_norm=0.3408, duration=0.38s
Step 13903: loss=2.9126, lr=0.000308, tokens/sec=1379179.60, grad_norm=0.3192, duration=0.38s
Step 13904: loss=2.8738, lr=0.000308, tokens/sec=1377776.28, grad_norm=0.2832, duration=0.38s
Step 13905: loss=2.7702, lr=0.000308, tokens/sec=1376987.74, grad_norm=0.3035, duration=0.38s
Step 13906: loss=2.8438, lr=0.000307, tokens/sec=1376845.48, grad_norm=0.3323, duration=0.38s
Step 13907: loss=2.7618, lr=0.000307, tokens/sec=1372653.13, grad_norm=0.2945, duration=0.38s
Step 13908: loss=2.7917, lr=0.000307, tokens/sec=1376586.91, grad_norm=0.2871, duration=0.38s
Step 13909: loss=2.8045, lr=0.000307, tokens/sec=1377665.80, grad_norm=0.3083, duration=0.38s
Step 13910: loss=2.7844, lr=0.000307, tokens/sec=1371649.66, grad_norm=0.3214, duration=0.38s
Step 13911: loss=2.8148, lr=0.000307, tokens/sec=1367913.32, grad_norm=0.3085, duration=0.38s
Step 13912: loss=2.8049, lr=0.000307, tokens/sec=1376725.67, grad_norm=0.2993, duration=0.38s
Step 13913: loss=2.8424, lr=0.000307, tokens/sec=1374374.07, grad_norm=0.3093, duration=0.38s
Step 13914: loss=2.8292, lr=0.000307, tokens/sec=1377647.67, grad_norm=0.3199, duration=0.38s
Step 13915: loss=2.8239, lr=0.000307, tokens/sec=1380229.63, grad_norm=0.3222, duration=0.38s
Step 13916: loss=2.8230, lr=0.000307, tokens/sec=1373982.49, grad_norm=0.2878, duration=0.38s
Step 13917: loss=2.9136, lr=0.000307, tokens/sec=1376755.83, grad_norm=0.3349, duration=0.38s
Step 13918: loss=2.9149, lr=0.000307, tokens/sec=1377980.03, grad_norm=0.3477, duration=0.38s
Step 13919: loss=2.8753, lr=0.000307, tokens/sec=1372456.09, grad_norm=0.3142, duration=0.38s
Step 13920: loss=2.8823, lr=0.000307, tokens/sec=1374401.56, grad_norm=0.3050, duration=0.38s
Step 13921: loss=2.9019, lr=0.000307, tokens/sec=1378981.54, grad_norm=0.3385, duration=0.38s
Step 13922: loss=2.8782, lr=0.000307, tokens/sec=1374173.96, grad_norm=0.3403, duration=0.38s
Step 13923: loss=2.8979, lr=0.000307, tokens/sec=1371721.54, grad_norm=0.2941, duration=0.38s
Step 13924: loss=2.8695, lr=0.000307, tokens/sec=1378312.56, grad_norm=0.3009, duration=0.38s
Step 13925: loss=2.8359, lr=0.000307, tokens/sec=1373052.52, grad_norm=0.3372, duration=0.38s
Step 13926: loss=2.8550, lr=0.000307, tokens/sec=1376452.49, grad_norm=0.3154, duration=0.38s
Step 13927: loss=2.8521, lr=0.000307, tokens/sec=1375646.53, grad_norm=0.2904, duration=0.38s
Step 13928: loss=2.8383, lr=0.000307, tokens/sec=1374751.27, grad_norm=0.3067, duration=0.38s
Step 13929: loss=2.9052, lr=0.000307, tokens/sec=1374815.73, grad_norm=0.3219, duration=0.38s
Step 13930: loss=2.8912, lr=0.000307, tokens/sec=1373604.00, grad_norm=0.3052, duration=0.38s
Step 13931: loss=2.7770, lr=0.000307, tokens/sec=1374844.09, grad_norm=0.3036, duration=0.38s
Step 13932: loss=2.8390, lr=0.000307, tokens/sec=1374343.15, grad_norm=0.3143, duration=0.38s
Step 13933: loss=2.8468, lr=0.000307, tokens/sec=1376215.60, grad_norm=0.3203, duration=0.38s
Step 13934: loss=2.8812, lr=0.000307, tokens/sec=1376371.51, grad_norm=0.3132, duration=0.38s
Step 13935: loss=2.9307, lr=0.000307, tokens/sec=1376606.73, grad_norm=0.3084, duration=0.38s
Step 13936: loss=2.8603, lr=0.000307, tokens/sec=1374935.21, grad_norm=0.3169, duration=0.38s
Step 13937: loss=2.9653, lr=0.000307, tokens/sec=1373354.37, grad_norm=0.3221, duration=0.38s
Step 13938: loss=2.9159, lr=0.000307, tokens/sec=1376235.41, grad_norm=0.2964, duration=0.38s
Step 13939: loss=2.8726, lr=0.000307, tokens/sec=1377152.45, grad_norm=0.2911, duration=0.38s
Step 13940: loss=2.9095, lr=0.000307, tokens/sec=1372152.93, grad_norm=0.3133, duration=0.38s
Step 13941: loss=2.8824, lr=0.000307, tokens/sec=1377474.22, grad_norm=0.3112, duration=0.38s
Step 13942: loss=2.8522, lr=0.000307, tokens/sec=1376215.60, grad_norm=0.2958, duration=0.38s
Step 13943: loss=2.8970, lr=0.000307, tokens/sec=1375585.43, grad_norm=0.2940, duration=0.38s
Step 13944: loss=2.8852, lr=0.000307, tokens/sec=1376466.28, grad_norm=0.3048, duration=0.38s
Step 13945: loss=2.8769, lr=0.000307, tokens/sec=1376954.97, grad_norm=0.3131, duration=0.38s
Step 13946: loss=2.8616, lr=0.000307, tokens/sec=1375846.21, grad_norm=0.3060, duration=0.38s
Step 13947: loss=2.8164, lr=0.000306, tokens/sec=1376943.77, grad_norm=0.3073, duration=0.38s
Step 13948: loss=2.8759, lr=0.000306, tokens/sec=1374402.42, grad_norm=0.2977, duration=0.38s
Step 13949: loss=2.8638, lr=0.000306, tokens/sec=1376555.03, grad_norm=0.2923, duration=0.38s
Step 13950: loss=2.8963, lr=0.000306, tokens/sec=1374198.01, grad_norm=0.2980, duration=0.38s
Step 13951: loss=2.7991, lr=0.000306, tokens/sec=1377875.56, grad_norm=0.2958, duration=0.38s
Step 13952: loss=2.8582, lr=0.000306, tokens/sec=1376443.88, grad_norm=0.2890, duration=0.38s
Step 13953: loss=2.8182, lr=0.000306, tokens/sec=1373236.02, grad_norm=0.2894, duration=0.38s
Step 13954: loss=2.8162, lr=0.000306, tokens/sec=1376704.98, grad_norm=0.2999, duration=0.38s
Step 13955: loss=2.7910, lr=0.000306, tokens/sec=1376861.00, grad_norm=0.2926, duration=0.38s
Step 13956: loss=2.8156, lr=0.000306, tokens/sec=1372772.24, grad_norm=0.2899, duration=0.38s
Step 13957: loss=2.8614, lr=0.000306, tokens/sec=1376252.64, grad_norm=0.2916, duration=0.38s
Step 13958: loss=2.7927, lr=0.000306, tokens/sec=1377810.81, grad_norm=0.3150, duration=0.38s
Step 13959: loss=2.8103, lr=0.000306, tokens/sec=1377647.67, grad_norm=0.3015, duration=0.38s
Step 13960: loss=2.7896, lr=0.000306, tokens/sec=1377267.16, grad_norm=0.2962, duration=0.38s
Step 13961: loss=2.8491, lr=0.000306, tokens/sec=1373313.20, grad_norm=0.2955, duration=0.38s
Step 13962: loss=2.8148, lr=0.000306, tokens/sec=1377295.63, grad_norm=0.2969, duration=0.38s
Step 13963: loss=2.8422, lr=0.000306, tokens/sec=1377832.39, grad_norm=0.3382, duration=0.38s
Step 13964: loss=2.8915, lr=0.000306, tokens/sec=1374758.14, grad_norm=0.3223, duration=0.38s
Step 13965: loss=2.8968, lr=0.000306, tokens/sec=1375181.98, grad_norm=0.3034, duration=0.38s
Step 13966: loss=2.8913, lr=0.000306, tokens/sec=1376064.89, grad_norm=0.3268, duration=0.38s
