W0621 18:05:35.616000 17871 torch/distributed/run.py:791] 
W0621 18:05:35.616000 17871 torch/distributed/run.py:791] *****************************************
W0621 18:05:35.616000 17871 torch/distributed/run.py:791] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0621 18:05:35.616000 17871 torch/distributed/run.py:791] *****************************************
Total desired batch size: 524,288
=> calculated gradient accumulation steps: 1
found 99 shards for split train
found 1 shards for split val
Total parameters: 124,475,904
num of decayed parameter tensors: 74, with 124354560 total parameters
num of non-decayed parameter tensors: 122, with 121344 total parameters
num of decayed parameter tensors: 74, with 124354560 total parameters
num of non-decayed parameter tensors: 122, with 121344 total parameters
using fused AdamW: True
using fused AdamW: True
num of decayed parameter tensors: 74, with 124354560 total parameters
num of non-decayed parameter tensors: 122, with 121344 total parameters
num of decayed parameter tensors: 74, with 124354560 total parameters
num of non-decayed parameter tensors: 122, with 121344 total parameters
using fused AdamW: True
num of decayed parameter tensors: 74, with 124354560 total parameters
num of non-decayed parameter tensors: 122, with 121344 total parameters
using fused AdamW: True
using fused AdamW: True
num of decayed parameter tensors: 74, with 124354560 total parameters
num of non-decayed parameter tensors: 122, with 121344 total parameters
using fused AdamW: True
num of decayed parameter tensors: 74, with 124354560 total parameters
num of non-decayed parameter tensors: 122, with 121344 total parameters
using fused AdamW: True
num of decayed parameter tensors: 74, with 124354560 total parameters
num of non-decayed parameter tensors: 122, with 121344 total parameters
using fused AdamW: True
wandb: Currently logged in as: arinjay-singh (arinjay-singh-northeastern-university) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.20.1
wandb: Run data is saved locally in /home/ubuntu/llm/wandb/run-20250621_180551-k1h7rjd0
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run restful-haze-3
wandb: ⭐️ View project at https://wandb.ai/arinjay-singh-northeastern-university/gpt2-pretraining
wandb: 🚀 View run at https://wandb.ai/arinjay-singh-northeastern-university/gpt2-pretraining/runs/k1h7rjd0
Wandb logging initialized
Validation loss at step 0: 10.961261749267578
Step 0: loss=10.9660, lr=0.000024, tokens/sec=8613.95, grad_norm=2.8407, duration=60.87s
Step 3976: loss=3.2611, lr=0.000576, tokens/sec=1375933.16, grad_norm=0.2882, duration=0.38s
Step 3977: loss=3.3361, lr=0.000576, tokens/sec=1376657.58, grad_norm=0.2638, duration=0.38s
Step 3978: loss=3.2561, lr=0.000576, tokens/sec=1378700.56, grad_norm=0.2935, duration=0.38s
Step 3979: loss=3.2319, lr=0.000576, tokens/sec=1379105.21, grad_norm=0.2627, duration=0.38s
Step 3980: loss=3.2251, lr=0.000576, tokens/sec=1376837.72, grad_norm=0.2800, duration=0.38s
Step 3981: loss=3.2040, lr=0.000576, tokens/sec=1375877.20, grad_norm=0.2882, duration=0.38s
Step 3982: loss=3.2818, lr=0.000576, tokens/sec=1377437.11, grad_norm=0.2632, duration=0.38s
Step 3983: loss=3.2576, lr=0.000576, tokens/sec=1379992.30, grad_norm=0.3002, duration=0.38s
Step 3984: loss=3.3020, lr=0.000576, tokens/sec=1381039.24, grad_norm=0.2703, duration=0.38s
Step 3985: loss=3.3145, lr=0.000576, tokens/sec=1376110.53, grad_norm=0.3004, duration=0.38s
Step 3986: loss=3.3311, lr=0.000576, tokens/sec=1374771.89, grad_norm=0.2868, duration=0.38s
Step 3987: loss=3.3362, lr=0.000576, tokens/sec=1379530.01, grad_norm=0.3134, duration=0.38s
Step 3988: loss=3.3092, lr=0.000576, tokens/sec=1376213.88, grad_norm=0.3090, duration=0.38s
Step 3989: loss=3.3479, lr=0.000576, tokens/sec=1371034.78, grad_norm=0.3143, duration=0.38s
Step 3990: loss=3.3137, lr=0.000576, tokens/sec=1371269.04, grad_norm=0.3114, duration=0.38s
Step 3991: loss=3.3603, lr=0.000576, tokens/sec=1377329.27, grad_norm=0.2766, duration=0.38s
Step 3992: loss=3.3443, lr=0.000576, tokens/sec=1376895.48, grad_norm=0.2918, duration=0.38s
Step 3993: loss=3.4087, lr=0.000576, tokens/sec=1368037.57, grad_norm=0.2826, duration=0.38s
Step 3994: loss=3.3287, lr=0.000576, tokens/sec=1376225.94, grad_norm=0.2709, duration=0.38s
Step 3995: loss=3.3660, lr=0.000576, tokens/sec=1372676.26, grad_norm=0.2877, duration=0.38s
Step 3996: loss=3.4473, lr=0.000576, tokens/sec=1377487.16, grad_norm=0.2858, duration=0.38s
Step 3997: loss=3.3358, lr=0.000575, tokens/sec=1372465.51, grad_norm=0.2629, duration=0.38s
Step 3998: loss=3.3544, lr=0.000575, tokens/sec=1376635.17, grad_norm=0.2848, duration=0.38s
Step 3999: loss=3.3310, lr=0.000575, tokens/sec=1372893.08, grad_norm=0.2715, duration=0.38s
Step 4000/19073 (21.0%), Elapsed time: 1631.96s, Steps per hour: 8823.73, Estimated hours remaining: 1.71
Validation loss at step 4000: 3.6951022148132324
Step 4000: loss=3.3643, lr=0.000575, tokens/sec=152337.24, grad_norm=0.2775, duration=3.44s
Step 4001: loss=3.3412, lr=0.000575, tokens/sec=1375804.89, grad_norm=0.2432, duration=0.38s
Step 4002: loss=3.3272, lr=0.000575, tokens/sec=1372076.73, grad_norm=0.2557, duration=0.38s
Step 4003: loss=3.2730, lr=0.000575, tokens/sec=1375566.50, grad_norm=0.2596, duration=0.38s
Step 4004: loss=3.3016, lr=0.000575, tokens/sec=1377712.40, grad_norm=0.2521, duration=0.38s
Step 4005: loss=3.3223, lr=0.000575, tokens/sec=1374823.46, grad_norm=0.2797, duration=0.38s
Step 4006: loss=3.2523, lr=0.000575, tokens/sec=1378265.91, grad_norm=0.3034, duration=0.38s
Step 4007: loss=3.3534, lr=0.000575, tokens/sec=1374230.64, grad_norm=0.2933, duration=0.38s
Step 4008: loss=3.2687, lr=0.000575, tokens/sec=1377004.12, grad_norm=0.2860, duration=0.38s
Step 4009: loss=3.1956, lr=0.000575, tokens/sec=1381139.86, grad_norm=0.3361, duration=0.38s
Step 4010: loss=3.2987, lr=0.000575, tokens/sec=1376163.06, grad_norm=0.2731, duration=0.38s
Step 4011: loss=3.3013, lr=0.000575, tokens/sec=1377034.30, grad_norm=0.2569, duration=0.38s
Step 4012: loss=3.3269, lr=0.000575, tokens/sec=1377362.92, grad_norm=0.3542, duration=0.38s
Step 4013: loss=3.2218, lr=0.000575, tokens/sec=1377847.07, grad_norm=0.3028, duration=0.38s
Step 4014: loss=3.3284, lr=0.000575, tokens/sec=1380746.14, grad_norm=0.3142, duration=0.38s
Step 4015: loss=3.3432, lr=0.000575, tokens/sec=1377387.07, grad_norm=0.2838, duration=0.38s
Step 4016: loss=3.2860, lr=0.000575, tokens/sec=1375485.62, grad_norm=0.3008, duration=0.38s
Step 4017: loss=3.3129, lr=0.000575, tokens/sec=1371338.31, grad_norm=0.2936, duration=0.38s
Step 4018: loss=3.3137, lr=0.000575, tokens/sec=1376940.32, grad_norm=0.2857, duration=0.38s
Step 4019: loss=3.3002, lr=0.000575, tokens/sec=1374617.21, grad_norm=0.2883, duration=0.38s
Step 4020: loss=3.3237, lr=0.000575, tokens/sec=1375463.26, grad_norm=0.2841, duration=0.38s
Step 4021: loss=3.3298, lr=0.000575, tokens/sec=1379454.72, grad_norm=0.2699, duration=0.38s
Step 4022: loss=3.3307, lr=0.000575, tokens/sec=1376557.61, grad_norm=0.3194, duration=0.38s
Step 4023: loss=3.3729, lr=0.000575, tokens/sec=1373002.80, grad_norm=0.2617, duration=0.38s
Step 4024: loss=3.2822, lr=0.000575, tokens/sec=1376435.26, grad_norm=0.2706, duration=0.38s
Step 4025: loss=3.2326, lr=0.000575, tokens/sec=1375971.04, grad_norm=0.2575, duration=0.38s
Step 4026: loss=3.2953, lr=0.000575, tokens/sec=1377590.71, grad_norm=0.2715, duration=0.38s
Step 4027: loss=3.2129, lr=0.000575, tokens/sec=1379096.56, grad_norm=0.2496, duration=0.38s
Step 4028: loss=3.2173, lr=0.000575, tokens/sec=1381257.84, grad_norm=0.2661, duration=0.38s
Step 4029: loss=3.2362, lr=0.000575, tokens/sec=1376637.76, grad_norm=0.2528, duration=0.38s
Step 4030: loss=3.2479, lr=0.000575, tokens/sec=1372647.99, grad_norm=0.2539, duration=0.38s
Step 4031: loss=3.2802, lr=0.000575, tokens/sec=1375795.43, grad_norm=0.2712, duration=0.38s
Step 4032: loss=3.2434, lr=0.000575, tokens/sec=1378729.95, grad_norm=0.2425, duration=0.38s
Step 4033: loss=3.2758, lr=0.000575, tokens/sec=1377751.25, grad_norm=0.2843, duration=0.38s
Step 4034: loss=3.2797, lr=0.000575, tokens/sec=1373755.03, grad_norm=0.2644, duration=0.38s
Step 4035: loss=3.2331, lr=0.000575, tokens/sec=1376870.48, grad_norm=0.2874, duration=0.38s
Step 4036: loss=3.2697, lr=0.000575, tokens/sec=1372472.36, grad_norm=0.2541, duration=0.38s
Step 4037: loss=3.3485, lr=0.000575, tokens/sec=1376201.82, grad_norm=0.2630, duration=0.38s
Step 4038: loss=3.3703, lr=0.000575, tokens/sec=1376598.11, grad_norm=0.2577, duration=0.38s
Step 4039: loss=3.3336, lr=0.000575, tokens/sec=1375781.65, grad_norm=0.2788, duration=0.38s
Step 4040: loss=3.3297, lr=0.000575, tokens/sec=1370845.04, grad_norm=0.2813, duration=0.38s
Step 4041: loss=3.3610, lr=0.000575, tokens/sec=1378085.39, grad_norm=0.3000, duration=0.38s
Step 4042: loss=3.3614, lr=0.000575, tokens/sec=1374741.81, grad_norm=0.2888, duration=0.38s
Step 4043: loss=3.3380, lr=0.000575, tokens/sec=1376605.87, grad_norm=0.2734, duration=0.38s
Step 4044: loss=3.2942, lr=0.000575, tokens/sec=1379647.72, grad_norm=0.2757, duration=0.38s
Step 4045: loss=3.3033, lr=0.000575, tokens/sec=1374742.67, grad_norm=0.2725, duration=0.38s
Step 4046: loss=3.3499, lr=0.000575, tokens/sec=1378430.06, grad_norm=0.2782, duration=0.38s
Step 4047: loss=3.2972, lr=0.000575, tokens/sec=1374413.59, grad_norm=0.2743, duration=0.38s
Step 4048: loss=3.2856, lr=0.000575, tokens/sec=1377913.55, grad_norm=0.2655, duration=0.38s
Step 4049: loss=3.2841, lr=0.000575, tokens/sec=1375928.86, grad_norm=0.2586, duration=0.38s
Step 4050: loss=3.3060, lr=0.000575, tokens/sec=1375309.27, grad_norm=0.3108, duration=0.38s
Step 4051: loss=3.2301, lr=0.000575, tokens/sec=1374409.29, grad_norm=0.2701, duration=0.38s
Step 4052: loss=3.2417, lr=0.000575, tokens/sec=1377144.68, grad_norm=0.2895, duration=0.38s
Step 4053: loss=3.3017, lr=0.000575, tokens/sec=1371950.89, grad_norm=0.2904, duration=0.38s
Step 4054: loss=3.2852, lr=0.000575, tokens/sec=1377515.63, grad_norm=0.2749, duration=0.38s
Step 4055: loss=3.3338, lr=0.000575, tokens/sec=1379359.54, grad_norm=0.2940, duration=0.38s
Step 4056: loss=3.2694, lr=0.000575, tokens/sec=1375852.24, grad_norm=0.2631, duration=0.38s
Step 4057: loss=3.3576, lr=0.000575, tokens/sec=1371398.17, grad_norm=0.2617, duration=0.38s
Step 4058: loss=3.2552, lr=0.000575, tokens/sec=1372260.82, grad_norm=0.2742, duration=0.38s
Step 4059: loss=3.2837, lr=0.000575, tokens/sec=1371678.75, grad_norm=0.2640, duration=0.38s
Step 4060: loss=3.2867, lr=0.000574, tokens/sec=1378017.16, grad_norm=0.2942, duration=0.38s
Step 4061: loss=3.3318, lr=0.000574, tokens/sec=1375194.88, grad_norm=0.3145, duration=0.38s
Step 4062: loss=3.3080, lr=0.000574, tokens/sec=1376742.04, grad_norm=0.2763, duration=0.38s
Step 4063: loss=3.3255, lr=0.000574, tokens/sec=1379057.64, grad_norm=0.2841, duration=0.38s
Step 4064: loss=3.3053, lr=0.000574, tokens/sec=1370898.03, grad_norm=0.2559, duration=0.38s
Step 4065: loss=3.3146, lr=0.000574, tokens/sec=1379447.80, grad_norm=0.2492, duration=0.38s
Step 4066: loss=3.2972, lr=0.000574, tokens/sec=1372300.21, grad_norm=0.2748, duration=0.38s
Step 4067: loss=3.2343, lr=0.000574, tokens/sec=1375912.50, grad_norm=0.2722, duration=0.38s
Step 4068: loss=3.3220, lr=0.000574, tokens/sec=1374762.44, grad_norm=0.3020, duration=0.38s
Step 4069: loss=3.3111, lr=0.000574, tokens/sec=1377339.62, grad_norm=0.2766, duration=0.38s
Step 4070: loss=3.3102, lr=0.000574, tokens/sec=1376928.25, grad_norm=0.2693, duration=0.38s
Step 4071: loss=3.2691, lr=0.000574, tokens/sec=1375329.92, grad_norm=0.3051, duration=0.38s
Step 4072: loss=3.2940, lr=0.000574, tokens/sec=1373651.20, grad_norm=0.2981, duration=0.38s
Step 4073: loss=3.2522, lr=0.000574, tokens/sec=1375402.17, grad_norm=0.2676, duration=0.38s
Step 4074: loss=3.2525, lr=0.000574, tokens/sec=1374188.56, grad_norm=0.2867, duration=0.38s
Step 4075: loss=3.1978, lr=0.000574, tokens/sec=1375050.42, grad_norm=0.3025, duration=0.38s
Step 4076: loss=3.2494, lr=0.000574, tokens/sec=1374654.16, grad_norm=0.2664, duration=0.38s
Step 4077: loss=3.2231, lr=0.000574, tokens/sec=1374338.86, grad_norm=0.2904, duration=0.38s
Step 4078: loss=3.1980, lr=0.000574, tokens/sec=1377118.81, grad_norm=0.2787, duration=0.38s
Step 4079: loss=3.2058, lr=0.000574, tokens/sec=1375726.57, grad_norm=0.3101, duration=0.38s
Step 4080: loss=3.2119, lr=0.000574, tokens/sec=1373882.92, grad_norm=0.3094, duration=0.38s
Step 4081: loss=3.2592, lr=0.000574, tokens/sec=1371850.75, grad_norm=0.2791, duration=0.38s
Step 4082: loss=3.2224, lr=0.000574, tokens/sec=1378220.99, grad_norm=0.2701, duration=0.38s
Step 4083: loss=3.2785, lr=0.000574, tokens/sec=1374542.45, grad_norm=0.3053, duration=0.38s
Step 4084: loss=3.3185, lr=0.000574, tokens/sec=1373932.70, grad_norm=0.3142, duration=0.38s
Step 4085: loss=3.3285, lr=0.000574, tokens/sec=1374922.32, grad_norm=0.2857, duration=0.38s
Step 4086: loss=3.3494, lr=0.000574, tokens/sec=1371823.37, grad_norm=0.3300, duration=0.38s
Step 4087: loss=3.3478, lr=0.000574, tokens/sec=1376837.72, grad_norm=0.3537, duration=0.38s
Step 4088: loss=3.2805, lr=0.000574, tokens/sec=1376071.78, grad_norm=0.3208, duration=0.38s
Step 4089: loss=3.3527, lr=0.000574, tokens/sec=1374083.80, grad_norm=0.3065, duration=0.38s
Step 4090: loss=3.2787, lr=0.000574, tokens/sec=1368472.60, grad_norm=0.3398, duration=0.38s
Step 4091: loss=3.3356, lr=0.000574, tokens/sec=1369642.87, grad_norm=0.2823, duration=0.38s
Step 4092: loss=3.3321, lr=0.000574, tokens/sec=1374837.22, grad_norm=0.3394, duration=0.38s
Step 4093: loss=3.3175, lr=0.000574, tokens/sec=1374939.51, grad_norm=0.3057, duration=0.38s
Step 4094: loss=3.3095, lr=0.000574, tokens/sec=1369394.67, grad_norm=0.2882, duration=0.38s
Step 4095: loss=3.2894, lr=0.000574, tokens/sec=1374870.74, grad_norm=0.3039, duration=0.38s
Step 4096: loss=3.3135, lr=0.000574, tokens/sec=1374930.05, grad_norm=0.2881, duration=0.38s
Step 4097: loss=3.2694, lr=0.000574, tokens/sec=1370287.24, grad_norm=0.2835, duration=0.38s
Step 4098: loss=3.2872, lr=0.000574, tokens/sec=1375504.55, grad_norm=0.2812, duration=0.38s
Step 4099: loss=3.2438, lr=0.000574, tokens/sec=1377069.66, grad_norm=0.2701, duration=0.38s
Step 4100/19073 (21.5%), Elapsed time: 1673.22s, Steps per hour: 8821.34, Estimated hours remaining: 1.70
Step 4100: loss=3.2855, lr=0.000574, tokens/sec=1375038.38, grad_norm=0.2899, duration=0.38s
Step 4101: loss=3.3484, lr=0.000574, tokens/sec=1372903.37, grad_norm=0.2786, duration=0.38s
Step 4102: loss=3.3334, lr=0.000574, tokens/sec=1371557.27, grad_norm=0.2857, duration=0.38s
Step 4103: loss=3.2422, lr=0.000574, tokens/sec=1373799.66, grad_norm=0.2795, duration=0.38s
Step 4104: loss=3.3220, lr=0.000574, tokens/sec=1377339.62, grad_norm=0.2595, duration=0.38s
Step 4105: loss=3.2432, lr=0.000574, tokens/sec=1374191.99, grad_norm=0.2568, duration=0.38s
Step 4106: loss=3.3269, lr=0.000574, tokens/sec=1374997.97, grad_norm=0.2629, duration=0.38s
Step 4107: loss=3.3018, lr=0.000574, tokens/sec=1371065.56, grad_norm=0.2577, duration=0.38s
Step 4108: loss=3.3212, lr=0.000574, tokens/sec=1374110.42, grad_norm=0.2658, duration=0.38s
Step 4109: loss=3.3296, lr=0.000574, tokens/sec=1377038.61, grad_norm=0.2876, duration=0.38s
Step 4110: loss=3.3190, lr=0.000574, tokens/sec=1372006.53, grad_norm=0.2826, duration=0.38s
Step 4111: loss=3.2785, lr=0.000574, tokens/sec=1373052.52, grad_norm=0.2562, duration=0.38s
Step 4112: loss=3.3343, lr=0.000574, tokens/sec=1371801.12, grad_norm=0.2651, duration=0.38s
Step 4113: loss=3.2769, lr=0.000574, tokens/sec=1372998.52, grad_norm=0.2832, duration=0.38s
Step 4114: loss=3.2873, lr=0.000574, tokens/sec=1376911.87, grad_norm=0.2602, duration=0.38s
Step 4115: loss=3.3172, lr=0.000574, tokens/sec=1373067.10, grad_norm=0.2615, duration=0.38s
Step 4116: loss=3.2879, lr=0.000574, tokens/sec=1374746.11, grad_norm=0.2860, duration=0.38s
Step 4117: loss=3.2689, lr=0.000574, tokens/sec=1373921.54, grad_norm=0.2423, duration=0.38s
Step 4118: loss=3.2489, lr=0.000574, tokens/sec=1378361.80, grad_norm=0.2646, duration=0.38s
Step 4119: loss=3.1896, lr=0.000574, tokens/sec=1376746.35, grad_norm=0.2551, duration=0.38s
Step 4120: loss=3.2479, lr=0.000574, tokens/sec=1376938.59, grad_norm=0.2773, duration=0.38s
Step 4121: loss=3.1696, lr=0.000574, tokens/sec=1372216.29, grad_norm=0.2643, duration=0.38s
Step 4122: loss=3.2332, lr=0.000573, tokens/sec=1375315.29, grad_norm=0.2414, duration=0.38s
Step 4123: loss=3.1976, lr=0.000573, tokens/sec=1375766.16, grad_norm=0.2615, duration=0.38s
Step 4124: loss=3.2577, lr=0.000573, tokens/sec=1375617.27, grad_norm=0.2769, duration=0.38s
Step 4125: loss=3.2414, lr=0.000573, tokens/sec=1376152.73, grad_norm=0.2780, duration=0.38s
Step 4126: loss=3.2115, lr=0.000573, tokens/sec=1375163.92, grad_norm=0.2785, duration=0.38s
Step 4127: loss=3.2138, lr=0.000573, tokens/sec=1376456.80, grad_norm=0.2852, duration=0.38s
Step 4128: loss=3.2394, lr=0.000573, tokens/sec=1373067.96, grad_norm=0.2647, duration=0.38s
Step 4129: loss=3.3044, lr=0.000573, tokens/sec=1375010.01, grad_norm=0.3047, duration=0.38s
Step 4130: loss=3.3194, lr=0.000573, tokens/sec=1377181.77, grad_norm=0.3008, duration=0.38s
Step 4131: loss=3.3235, lr=0.000573, tokens/sec=1372672.84, grad_norm=0.2891, duration=0.38s
Step 4132: loss=3.3392, lr=0.000573, tokens/sec=1374865.58, grad_norm=0.3517, duration=0.38s
Step 4133: loss=3.3153, lr=0.000573, tokens/sec=1376736.01, grad_norm=0.3348, duration=0.38s
Step 4134: loss=3.3260, lr=0.000573, tokens/sec=1377410.37, grad_norm=0.3218, duration=0.38s
Step 4135: loss=3.2743, lr=0.000573, tokens/sec=1377402.60, grad_norm=0.3061, duration=0.38s
Step 4136: loss=3.3100, lr=0.000573, tokens/sec=1378437.83, grad_norm=0.3067, duration=0.38s
Step 4137: loss=3.3548, lr=0.000573, tokens/sec=1375748.09, grad_norm=0.2903, duration=0.38s
Step 4138: loss=3.4093, lr=0.000573, tokens/sec=1373575.69, grad_norm=0.3032, duration=0.38s
Step 4139: loss=3.3330, lr=0.000573, tokens/sec=1374878.48, grad_norm=0.2743, duration=0.38s
Step 4140: loss=3.3531, lr=0.000573, tokens/sec=1373658.06, grad_norm=0.2935, duration=0.38s
Step 4141: loss=3.2910, lr=0.000573, tokens/sec=1377202.47, grad_norm=0.2753, duration=0.38s
Step 4142: loss=3.2961, lr=0.000573, tokens/sec=1376747.21, grad_norm=0.2732, duration=0.38s
Step 4143: loss=3.2610, lr=0.000573, tokens/sec=1375614.69, grad_norm=0.2606, duration=0.38s
Step 4144: loss=3.2391, lr=0.000573, tokens/sec=1375640.51, grad_norm=0.2619, duration=0.38s
Step 4145: loss=3.3172, lr=0.000573, tokens/sec=1374092.39, grad_norm=0.2815, duration=0.38s
Step 4146: loss=3.2526, lr=0.000573, tokens/sec=1372367.01, grad_norm=0.2803, duration=0.38s
Step 4147: loss=3.3189, lr=0.000573, tokens/sec=1372815.94, grad_norm=0.2698, duration=0.38s
Step 4148: loss=3.3326, lr=0.000573, tokens/sec=1372424.39, grad_norm=0.2777, duration=0.38s
Step 4149: loss=3.2921, lr=0.000573, tokens/sec=1373465.88, grad_norm=0.2889, duration=0.38s
Step 4150: loss=3.2253, lr=0.000573, tokens/sec=1374226.35, grad_norm=0.2663, duration=0.38s
Step 4151: loss=3.3003, lr=0.000573, tokens/sec=1375662.02, grad_norm=0.2862, duration=0.38s
Step 4152: loss=3.3099, lr=0.000573, tokens/sec=1369768.28, grad_norm=0.2659, duration=0.38s
Step 4153: loss=3.2449, lr=0.000573, tokens/sec=1373687.24, grad_norm=0.2709, duration=0.38s
Step 4154: loss=3.1930, lr=0.000573, tokens/sec=1375363.46, grad_norm=0.2518, duration=0.38s
Step 4155: loss=3.3046, lr=0.000573, tokens/sec=1373083.39, grad_norm=0.2724, duration=0.38s
Step 4156: loss=3.3032, lr=0.000573, tokens/sec=1374090.67, grad_norm=0.2782, duration=0.38s
Step 4157: loss=3.3158, lr=0.000573, tokens/sec=1373726.71, grad_norm=0.2874, duration=0.38s
Step 4158: loss=3.3270, lr=0.000573, tokens/sec=1372531.47, grad_norm=0.2897, duration=0.38s
Step 4159: loss=3.2624, lr=0.000573, tokens/sec=1371304.10, grad_norm=0.2751, duration=0.38s
Step 4160: loss=3.2588, lr=0.000573, tokens/sec=1370914.27, grad_norm=0.2710, duration=0.38s
Step 4161: loss=3.2830, lr=0.000573, tokens/sec=1371055.30, grad_norm=0.2663, duration=0.38s
Step 4162: loss=3.1852, lr=0.000573, tokens/sec=1372569.16, grad_norm=0.2619, duration=0.38s
Step 4163: loss=3.2717, lr=0.000573, tokens/sec=1373979.06, grad_norm=0.2773, duration=0.38s
Step 4164: loss=3.2215, lr=0.000573, tokens/sec=1378103.52, grad_norm=0.2690, duration=0.38s
Step 4165: loss=3.2347, lr=0.000573, tokens/sec=1373949.87, grad_norm=0.2627, duration=0.38s
Step 4166: loss=3.2477, lr=0.000573, tokens/sec=1373350.08, grad_norm=0.2962, duration=0.38s
Step 4167: loss=3.2912, lr=0.000573, tokens/sec=1373881.20, grad_norm=0.2564, duration=0.38s
Step 4168: loss=3.2316, lr=0.000573, tokens/sec=1370783.52, grad_norm=0.2687, duration=0.38s
Step 4169: loss=3.2391, lr=0.000573, tokens/sec=1376875.66, grad_norm=0.2591, duration=0.38s
Step 4170: loss=3.1434, lr=0.000573, tokens/sec=1375919.39, grad_norm=0.2511, duration=0.38s
Step 4171: loss=3.2334, lr=0.000573, tokens/sec=1377483.71, grad_norm=0.2877, duration=0.38s
Step 4172: loss=3.2507, lr=0.000573, tokens/sec=1375379.81, grad_norm=0.2682, duration=0.38s
Step 4173: loss=3.2639, lr=0.000573, tokens/sec=1372277.09, grad_norm=0.2759, duration=0.38s
Step 4174: loss=3.2425, lr=0.000573, tokens/sec=1379390.69, grad_norm=0.2415, duration=0.38s
Step 4175: loss=3.3027, lr=0.000573, tokens/sec=1376700.67, grad_norm=0.2814, duration=0.38s
Step 4176: loss=3.2989, lr=0.000573, tokens/sec=1377034.30, grad_norm=0.3112, duration=0.38s
Step 4177: loss=3.3278, lr=0.000573, tokens/sec=1376399.08, grad_norm=0.3417, duration=0.38s
Step 4178: loss=3.2980, lr=0.000573, tokens/sec=1373183.71, grad_norm=0.3536, duration=0.38s
Step 4179: loss=3.3106, lr=0.000573, tokens/sec=1373981.63, grad_norm=0.3362, duration=0.38s
Step 4180: loss=3.3063, lr=0.000573, tokens/sec=1377539.80, grad_norm=0.3257, duration=0.38s
Step 4181: loss=3.3165, lr=0.000573, tokens/sec=1373985.07, grad_norm=0.3149, duration=0.38s
Step 4182: loss=3.3284, lr=0.000572, tokens/sec=1376736.01, grad_norm=0.3353, duration=0.38s
Step 4183: loss=3.3749, lr=0.000572, tokens/sec=1375047.84, grad_norm=0.2809, duration=0.38s
Step 4184: loss=3.3196, lr=0.000572, tokens/sec=1378997.11, grad_norm=0.3029, duration=0.38s
Step 4185: loss=3.3757, lr=0.000572, tokens/sec=1377716.72, grad_norm=0.3029, duration=0.38s
Step 4186: loss=3.3878, lr=0.000572, tokens/sec=1376422.34, grad_norm=0.2931, duration=0.38s
Step 4187: loss=3.3124, lr=0.000572, tokens/sec=1376531.76, grad_norm=0.2979, duration=0.38s
Step 4188: loss=3.3458, lr=0.000572, tokens/sec=1377320.65, grad_norm=0.2909, duration=0.38s
Step 4189: loss=3.3277, lr=0.000572, tokens/sec=1375159.62, grad_norm=0.2661, duration=0.38s
Step 4190: loss=3.3657, lr=0.000572, tokens/sec=1381100.82, grad_norm=0.2862, duration=0.38s
Step 4191: loss=3.2894, lr=0.000572, tokens/sec=1378303.05, grad_norm=0.2721, duration=0.38s
Step 4192: loss=3.3204, lr=0.000572, tokens/sec=1378018.03, grad_norm=0.3098, duration=0.38s
Step 4193: loss=3.2259, lr=0.000572, tokens/sec=1377167.11, grad_norm=0.2886, duration=0.38s
Step 4194: loss=3.3067, lr=0.000572, tokens/sec=1374163.66, grad_norm=0.2638, duration=0.38s
Step 4195: loss=3.2713, lr=0.000572, tokens/sec=1377679.61, grad_norm=0.2973, duration=0.38s
Step 4196: loss=3.2707, lr=0.000572, tokens/sec=1373046.52, grad_norm=0.2801, duration=0.38s
Step 4197: loss=3.3204, lr=0.000572, tokens/sec=1372918.80, grad_norm=0.2861, duration=0.38s
Step 4198: loss=3.2312, lr=0.000572, tokens/sec=1376028.73, grad_norm=0.3212, duration=0.38s
Step 4199: loss=3.2209, lr=0.000572, tokens/sec=1376065.75, grad_norm=0.4347, duration=0.38s
Step 4200/19073 (22.0%), Elapsed time: 1711.42s, Steps per hour: 8834.78, Estimated hours remaining: 1.68
Step 4200: loss=3.2651, lr=0.000572, tokens/sec=1375505.41, grad_norm=0.3146, duration=0.38s
Step 4201: loss=3.2399, lr=0.000572, tokens/sec=1375762.72, grad_norm=0.3934, duration=0.38s
Step 4202: loss=3.3606, lr=0.000572, tokens/sec=1373396.40, grad_norm=0.3298, duration=0.38s
Step 4203: loss=3.2134, lr=0.000572, tokens/sec=1377314.61, grad_norm=0.3325, duration=0.38s
Step 4204: loss=3.3485, lr=0.000572, tokens/sec=1373903.52, grad_norm=0.2781, duration=0.38s
Step 4205: loss=3.3176, lr=0.000572, tokens/sec=1377180.91, grad_norm=0.3233, duration=0.38s
Step 4206: loss=3.2716, lr=0.000572, tokens/sec=1375979.65, grad_norm=0.2897, duration=0.38s
Step 4207: loss=3.2746, lr=0.000572, tokens/sec=1375104.59, grad_norm=0.3077, duration=0.38s
Step 4208: loss=3.3066, lr=0.000572, tokens/sec=1375473.58, grad_norm=0.2834, duration=0.38s
Step 4209: loss=3.3183, lr=0.000572, tokens/sec=1376538.66, grad_norm=0.3096, duration=0.38s
